timestamp,position,velocity,acceleration,attitude,body_rate
15223000,0,1,0,0,0
15239000,0,1,0,0,0
15332000,0,1,0,0,0
15429000,0,1,0,0,0
15517000,0,1,0,0,0
15631000,0,1,0,0,0
15727000,0,1,0,0,0
15825000,0,1,0,0,0
15933000,0,1,0,0,0
16025000,0,1,0,0,0
16134000,0,1,0,0,0
16230000,0,1,0,0,0
16324000,0,1,0,0,0
16432000,0,1,0,0,0
16524000,0,1,0,0,0
16616000,0,1,0,0,0
16728000,0,1,0,0,0
16821000,0,1,0,0,0
16929000,0,1,0,0,0
17021000,0,1,0,0,0
17132000,0,1,0,0,0
17224000,0,1,0,0,0
17321000,0,1,0,0,0
17429000,0,1,0,0,0
17525000,0,1,0,0,0
17633000,0,1,0,0,0
17726000,0,1,0,0,0
17834000,0,1,0,0,0
17930000,0,1,0,0,0
18022000,0,1,0,0,0
18130000,0,1,0,0,0
18223000,0,1,0,0,0
18331000,0,1,0,0,0
18427000,0,1,0,0,0
18520000,0,1,0,0,0
18628000,0,1,0,0,0
18729000,0,1,0,0,0
18834000,0,1,0,0,0
18927000,0,1,0,0,0
19020000,0,1,0,0,0
19124000,0,1,0,0,0
19220000,0,1,0,0,0
19331000,0,1,0,0,0
19355000,0,1,0,0,0
19533000,0,1,0,0,0
19626000,0,1,0,0,0
19734000,0,1,0,0,0
19827000,0,1,0,0,0
19924000,0,1,0,0,0
20032000,0,1,0,0,0
20126000,0,1,0,0,0
20219000,0,1,0,0,0
20327000,0,1,0,0,0
20423000,0,1,0,0,0
20531000,0,1,0,0,0
20626000,0,1,0,0,0
20734000,0,1,0,0,0
20828000,0,1,0,0,0
20922000,0,1,0,0,0
21032000,0,1,0,0,0
21125000,0,1,0,0,0
21233000,0,1,0,0,0
21325000,0,1,0,0,0
21417000,0,1,0,0,0
21529000,0,1,0,0,0
21621000,0,1,0,0,0
21729000,0,1,0,0,0
21825000,0,1,0,0,0
21933000,0,1,0,0,0
22029000,0,1,0,0,0
22121000,0,1,0,0,0
22229000,0,1,0,0,0
22326000,0,1,0,0,0
22434000,0,1,0,0,0
22526000,0,1,0,0,0
22634000,0,1,0,0,0
22731000,0,1,0,0,0
22820000,0,1,0,0,0
22932000,0,1,0,0,0
23025000,0,1,0,0,0
23133000,0,1,0,0,0
23229000,0,1,0,0,0
23324000,0,1,0,0,0
23432000,0,1,0,0,0
23528000,0,1,0,0,0
23620000,0,1,0,0,0
23732000,0,1,0,0,0
23822000,0,1,0,0,0
23930000,0,1,0,0,0
24026000,0,1,0,0,0
24134000,1,0,0,0,0
24230000,1,0,0,0,0
24321000,1,0,0,0,0
24429000,1,0,0,0,0
24521000,1,0,0,0,0
24629000,1,0,0,0,0
24721000,1,0,0,0,0
24832000,1,0,0,0,0
24924000,1,0,0,0,0
25020000,1,0,0,0,0
25128000,1,0,0,0,0
25224000,1,0,0,0,0
25329000,1,0,0,0,0
25425000,1,0,0,0,0
25533000,1,0,0,0,0
25625000,1,0,0,0,0
25721000,1,0,0,0,0
25831000,1,0,0,0,0
25923000,1,0,0,0,0
26019000,1,0,0,0,0
26127000,1,0,0,0,0
26224000,1,0,0,0,0
26331000,1,0,0,0,0
26427000,1,0,0,0,0
26523000,1,0,0,0,0
26631000,1,0,0,0,0
26727000,1,0,0,0,0
26834000,1,0,0,0,0
26930000,1,0,0,0,0
27022000,1,0,0,0,0
27134000,1,0,0,0,0
27223000,1,0,0,0,0
27333000,1,0,0,0,0
27425000,1,0,0,0,0
27521000,1,0,0,0,0
27629000,1,0,0,0,0
27725000,1,0,0,0,0
27830000,1,0,0,0,0
27928000,1,0,0,0,0
28021000,1,0,0,0,0
28129000,1,0,0,0,0
28221000,1,0,0,0,0
28334000,1,0,0,0,0
28425000,1,0,0,0,0
28521000,1,0,0,0,0
28633000,1,0,0,0,0
28730000,1,0,0,0,0
28822000,1,0,0,0,0
28934000,1,0,0,0,0
29026000,1,0,0,0,0
29122000,1,0,0,0,0
29230000,1,0,0,0,0
29323000,1,0,0,0,0
29419000,1,0,0,0,0
29527000,1,0,0,0,0
29623000,1,0,0,0,0
29731000,1,0,0,0,0
29823000,1,0,0,0,0
29931000,1,0,0,0,0
30027000,1,0,0,0,0
30119000,1,0,0,0,0
30227000,1,0,0,0,0
30323000,1,0,0,0,0
30432000,1,0,0,0,0
30528000,1,0,0,0,0
30632000,1,0,0,0,0
30728000,1,0,0,0,0
30821000,1,0,0,0,0
30930000,1,0,0,0,0
31027000,1,0,0,0,0
31115000,1,0,0,0,0
31227000,1,0,0,0,0
31333000,1,0,0,0,0
31429000,1,0,0,0,0
31525000,1,0,0,0,0
31633000,1,0,0,0,0
31726000,1,0,0,0,0
31834000,1,0,0,0,0
31930000,1,0,0,0,0
32022000,1,0,0,0,0
32134000,1,0,0,0,0
32226000,1,0,0,0,0
32310000,1,0,0,0,0
32432000,1,0,0,0,0
32524000,1,0,0,0,0
32632000,1,0,0,0,0
32725000,1,0,0,0,0
32834000,1,0,0,0,0
32926000,1,0,0,0,0
33034000,1,0,0,0,0
33130000,1,0,0,0,0
33223000,1,0,0,0,0
33334000,1,0,0,0,0
33426000,1,0,0,0,0
33534000,1,0,0,0,0
33630000,1,0,0,0,0
33723000,1,0,0,0,0
33829000,1,0,0,0,0
33925000,1,0,0,0,0
34033000,1,0,0,0,0
34126000,1,0,0,0,0
34234000,1,0,0,0,0
34327000,1,0,0,0,0
34419000,1,0,0,0,0
34531000,1,0,0,0,0
34623000,1,0,0,0,0
34731000,1,0,0,0,0
34825000,1,0,0,0,0
34933000,1,0,0,0,0
35025000,1,0,0,0,0
35121000,1,0,0,0,0
35233000,1,0,0,0,0
35317000,1,0,0,0,0
35419000,1,0,0,0,0
35529000,1,0,0,0,0
35625000,1,0,0,0,0
35734000,1,0,0,0,0
35826000,1,0,0,0,0
35934000,1,0,0,0,0
36026000,1,0,0,0,0
36134000,1,0,0,0,0
36230000,1,0,0,0,0
36322000,1,0,0,0,0
36432000,1,0,0,0,0
36524000,1,0,0,0,0
36632000,1,0,0,0,0
36728000,1,0,0,0,0
36832000,1,0,0,0,0
36928000,1,0,0,0,0
37020000,1,0,0,0,0
37128000,1,0,0,0,0
37224000,1,0,0,0,0
37333000,1,0,0,0,0
37429000,1,0,0,0,0
37533000,1,0,0,0,0
37629000,1,0,0,0,0
37725000,1,0,0,0,0
37832000,1,0,0,0,0
37924000,1,0,0,0,0
38020000,1,0,0,0,0
38129000,1,0,0,0,0
38221000,1,0,0,0,0
38331000,1,0,0,0,0
38427000,1,0,0,0,0
38519000,1,0,0,0,0
38627000,1,0,0,0,0
38719000,1,0,0,0,0
38824000,1,0,0,0,0
38921000,1,0,0,0,0
39034000,1,0,0,0,0
39126000,1,0,0,0,0
39222000,1,0,0,0,0
39327000,1,0,0,0,0
39424000,1,0,0,0,0
39532000,1,0,0,0,0
39624000,1,0,0,0,0
39733000,1,0,0,0,0
39829000,1,0,0,0,0
39923000,1,0,0,0,0
40031000,1,0,0,0,0
40127000,1,0,0,0,0
40219000,1,0,0,0,0
40327000,1,0,0,0,0
40423000,1,0,0,0,0
40531000,1,0,0,0,0
40624000,1,0,0,0,0
40732000,1,0,0,0,0
40828000,1,0,0,0,0
40921000,1,0,0,0,0
41029000,1,0,0,0,0
41125000,1,0,0,0,0
41234000,1,0,0,0,0
41331000,1,0,0,0,0
41424000,1,0,0,0,0
41532000,1,0,0,0,0
41628000,1,0,0,0,0
41724000,1,0,0,0,0
41832000,1,0,0,0,0
41926000,1,0,0,0,0
42034000,1,0,0,0,0
42130000,1,0,0,0,0
42222000,1,0,0,0,0
42330000,1,0,0,0,0
42424000,1,0,0,0,0
42521000,1,0,0,0,0
42629000,1,0,0,0,0
42729000,1,0,0,0,0
42833000,1,0,0,0,0
42931000,1,0,0,0,0
43023000,1,0,0,0,0
43119000,1,0,0,0,0
43228000,1,0,0,0,0
43324000,1,0,0,0,0
43434000,1,0,0,0,0
43526000,1,0,0,0,0
43634000,1,0,0,0,0
43730000,1,0,0,0,0
43834000,1,0,0,0,0
43933000,1,0,0,0,0
44026000,1,0,0,0,0
44134000,1,0,0,0,0
44227000,1,0,0,0,0
44323000,1,0,0,0,0
44431000,1,0,0,0,0
44523000,1,0,0,0,0
44632000,1,0,0,0,0
44728000,1,0,0,0,0
44821000,1,0,0,0,0
44932000,1,0,0,0,0
45024000,1,0,0,0,0
45133000,1,0,0,0,0
45229000,1,0,0,0,0
45321000,1,0,0,0,0
45430000,1,0,0,0,0
45522000,1,0,0,0,0
45634000,1,0,0,0,0
45726000,1,0,0,0,0
45834000,1,0,0,0,0
45931000,1,0,0,0,0
46023000,1,0,0,0,0
46131000,1,0,0,0,0
46223000,1,0,0,0,0
46332000,1,0,0,0,0
46427000,1,0,0,0,0
46519000,1,0,0,0,0
46627000,1,0,0,0,0
46723000,1,0,0,0,0
46819000,1,0,0,0,0
46925000,1,0,0,0,0
47033000,1,0,0,0,0
47126000,1,0,0,0,0
